popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
36,False,0.552,0.742,D,-7.801,major,0.118,0.219,2.25e-05,0.21,0.537,200.029,4/4,pop
34,False,0.603,0.64,C,-5.601,major,0.0318,0.258,0.0,0.349,0.699,129.988,4/4,pop
73,True,0.758,0.598,C,-5.695,minor,0.0868,0.16,0.0,0.295,0.658,149.836,4/4,pop
30,False,0.746,0.649,B,-10.096,minor,0.0327,0.587,1.23e-05,0.134,0.654,104.984,4/4,pop
65,False,0.627,0.779,E,-4.944,minor,0.0392,0.214,9.34e-06,0.112,0.619,149.929,4/4,pop
66,False,0.531,0.431,D,-8.937,minor,0.037,0.868,2.47e-05,0.127,0.19,107.99,4/4,pop
66,False,0.671,0.373,D,-15.071,major,0.0362,0.783,0.105,0.111,0.315,119.972,4/4,pop
65,False,0.875,0.539,D-sharp_E-flat,-8.364,minor,0.0367,0.0586,0.0047,0.116,0.305,115.004,4/4,pop
65,False,0.493,0.404,F-sharp_G-flat,-11.628,minor,0.0394,0.75,0.0,0.366,0.82,179.992,3/4,pop
21,False,0.692,0.431,C,-9.158,minor,0.0295,0.336,1.59e-05,0.166,0.416,99.951,4/4,pop
65,False,0.48,0.369,G,-8.766,major,0.0405,0.835,0.0,0.1,0.548,159.687,4/4,pop
66,False,0.721,0.65,C,-6.95,minor,0.135,0.0115,0.00014,0.34,0.392,130.487,5/4,pop
6,False,0.206,0.636,E,-6.591,minor,0.0418,0.211,0.000118,0.217,0.394,77.797,4/4,pop
65,False,0.718,0.458,G,-10.632,major,0.033,0.685,0.00222,0.118,0.567,119.958,4/4,pop
84,False,0.37,0.467,F,-9.013,major,0.0273,0.0205,0.572,0.109,0.182,94.485,4/4,pop
65,False,0.549,0.737,C,-7.865,major,0.0386,0.459,0.00844,0.091,0.412,119.963,4/4,pop
77,True,0.62,0.62,C-sharp_D-flat,-6.322,minor,0.0375,0.0388,0.000213,0.129,0.459,144.835,4/4,pop
82,False,0.498,0.59,C-sharp_D-flat,-4.721,minor,0.032,0.511,0.0,0.107,0.0784,145.867,4/4,pop
69,False,0.764,0.705,D-sharp_E-flat,-5.279,minor,0.0278,0.0371,1.94e-05,0.0943,0.672,101.003,4/4,pop
80,False,0.731,0.445,C,-8.418,major,0.0533,0.0586,1.96e-05,0.14,0.106,117.97,4/4,pop
65,False,0.64,0.754,F-sharp_G-flat,-4.873,minor,0.0392,0.395,0.0,0.209,0.355,94.989,4/4,pop
68,False,0.639,0.594,A-sharp_B-flat,-6.497,major,0.0347,0.131,0.0,0.119,0.378,80.034,4/4,pop
65,False,0.461,0.481,C,-6.389,minor,0.0327,0.789,1.01e-06,0.127,0.262,199.807,4/4,pop
76,False,0.813,0.415,C,-5.926,major,0.0349,0.777,0.0,0.131,0.667,91.921,4/4,pop
77,False,0.617,0.741,D,-3.97,major,0.0311,0.131,0.0,0.0772,0.306,118.984,4/4,pop
65,False,0.634,0.378,A,-8.367,major,0.0295,0.566,0.0,0.0919,0.527,123.949,4/4,pop
65,False,0.495,0.498,G,-7.023,minor,0.0337,0.701,0.0,0.0706,0.32,133.992,4/4,pop
66,True,0.731,0.73,D,-6.302,major,0.123,0.411,0.0,0.052,0.503,79.999,4/4,pop
70,False,0.726,0.652,C-sharp_D-flat,-7.764,minor,0.11,0.00451,3.32e-05,0.226,0.803,163.879,4/4,pop
73,False,0.752,0.642,D-sharp_E-flat,-5.165,minor,0.0869,0.0861,0.0,0.0953,0.388,95.043,4/4,pop
65,False,0.712,0.683,A-sharp_B-flat,-6.965,minor,0.0926,0.323,6.84e-06,0.171,0.526,83.935,4/4,pop
77,True,0.76,0.371,F-sharp_G-flat,-8.964,major,0.0531,0.00772,0.0,0.0785,0.653,138.023,4/4,pop
64,False,0.553,0.498,C,-7.021,major,0.0518,0.34,0.0,0.202,0.238,180.011,4/4,pop
65,False,0.858,0.833,F,-3.747,minor,0.0471,0.375,0.0,0.112,0.693,107.977,4/4,pop
65,False,0.599,0.653,C,-7.576,minor,0.122,0.362,0.0,0.144,0.678,79.968,4/4,pop
77,False,0.682,0.927,E,-2.915,major,0.0479,0.0843,0.0,0.149,0.744,101.019,4/4,pop
63,False,0.524,0.765,D-sharp_E-flat,-2.625,minor,0.184,0.319,0.0,0.332,0.475,157.487,3/4,pop
64,False,0.706,0.693,C,-5.502,major,0.259,0.0123,0.0,0.346,0.838,141.794,4/4,pop
63,False,0.547,0.785,F,-5.865,minor,0.0675,0.204,0.0,0.0835,0.764,81.781,4/4,pop
83,False,0.6,0.663,D-sharp_E-flat,-5.802,major,0.0477,0.225,0.0,0.119,0.286,121.07,4/4,pop
64,False,0.778,0.474,A,-10.109,major,0.08,0.528,0.0,0.104,0.219,91.969,4/4,pop
73,False,0.792,0.895,C-sharp_D-flat,-3.112,minor,0.0587,0.165,0.0,0.0501,0.793,94.968,4/4,pop
65,False,0.442,0.412,A-sharp_B-flat,-10.675,major,0.0377,0.781,0.0237,0.15,0.235,176.019,4/4,pop
64,False,0.294,0.577,F-sharp_G-flat,-5.952,major,0.0298,0.623,0.0,0.16,0.429,83.171,4/4,pop
64,False,0.603,0.453,D,-8.501,major,0.0307,0.45,0.0,0.092,0.384,135.028,4/4,pop
63,False,0.468,0.903,G,-3.155,major,0.122,0.178,0.0,0.0918,0.523,152.383,3/4,pop
65,False,0.55,0.246,C,-12.503,minor,0.03,0.834,0.00279,0.0977,0.218,119.836,3/4,pop
65,False,0.688,0.701,D-sharp_E-flat,-7.505,major,0.0298,0.06,0.0301,0.271,0.385,110.019,4/4,pop
65,False,0.71,0.518,B,-8.755,minor,0.0656,0.236,2.39e-05,0.31,0.386,96.059,4/4,pop
65,False,0.731,0.506,G-sharp_A-flat,-8.579,major,0.037,0.484,0.0,0.0944,0.703,114.986,4/4,pop
65,False,0.346,0.495,G-sharp_A-flat,-8.276,major,0.0718,0.273,0.0,0.165,0.33,203.983,4/4,pop
65,False,0.41,0.455,E,-8.071,major,0.0316,0.731,0.0,0.185,0.361,90.993,4/4,pop
65,False,0.573,0.6,C,-7.751,major,0.3,0.586,7.65e-06,0.15,0.706,149.982,4/4,pop
64,False,0.445,0.615,C,-7.714,major,0.0852,0.422,0.0,0.116,0.235,123.984,4/4,pop
65,False,0.797,0.452,A-sharp_B-flat,-8.325,major,0.0271,0.275,6.45e-05,0.075,0.661,104.998,4/4,pop
65,False,0.895,0.467,F,-10.48,minor,0.199,0.178,0.0,0.0802,0.742,132.955,4/4,pop
65,False,0.596,0.307,D,-11.604,major,0.0405,0.816,0.0,0.133,0.397,143.979,3/4,pop
63,False,0.741,0.489,B,-9.428,minor,0.0472,0.0386,0.0,0.162,0.667,113.028,4/4,pop
66,False,0.637,0.825,B,-6.612,major,0.0815,0.352,0.0,0.389,0.835,92.029,4/4,pop
65,False,0.528,0.739,C,-6.32,minor,0.0314,0.687,5.17e-05,0.168,0.542,128.1,4/4,pop
66,False,0.467,0.826,E,-3.885,minor,0.049,0.298,0.0,0.204,0.417,160.025,4/4,pop
64,False,0.504,0.364,C-sharp_D-flat,-9.277,minor,0.03,0.893,7.88e-05,0.0904,0.365,149.819,4/4,pop
66,False,0.788,0.605,C-sharp_D-flat,-5.586,major,0.0578,0.00899,0.00275,0.318,0.427,103.94,4/4,pop
88,True,0.332,0.225,C,-8.697,major,0.0348,0.767,0.00349,0.128,0.297,81.055,3/4,pop
64,False,0.644,0.818,F-sharp_G-flat,-5.924,minor,0.0549,0.431,2.62e-05,0.0806,0.789,118.477,4/4,pop
66,False,0.73,0.58,C,-7.976,major,0.124,0.0399,2.48e-05,0.0703,0.55,167.915,4/4,pop
63,False,0.715,0.863,D,-2.539,minor,0.063,0.62,6.32e-05,0.0972,0.828,99.981,4/4,pop
86,True,0.395,0.443,F-sharp_G-flat,-9.72,major,0.133,0.765,9.67e-06,0.0839,0.338,168.924,3/4,pop
66,False,0.678,0.449,E,-9.379,minor,0.0869,0.477,0.0,0.536,0.606,100.033,4/4,pop
76,False,0.537,0.586,F-sharp_G-flat,-1.864,major,0.314,0.265,7.04e-05,0.175,0.624,79.056,4/4,pop
62,False,0.43,0.744,B,-5.105,minor,0.132,0.498,0.0,0.381,0.736,87.726,4/4,pop
85,False,0.358,0.557,A-sharp_B-flat,-7.398,major,0.059,0.695,0.0,0.0902,0.494,85.043,4/4,pop
64,False,0.319,0.552,G,-6.401,major,0.0307,0.719,0.0,0.144,0.221,93.991,4/4,pop
65,False,0.825,0.666,E,-4.847,minor,0.0554,0.143,2.81e-06,0.237,0.763,96.987,4/4,pop
67,False,0.532,0.529,C,-8.402,major,0.0352,0.334,0.000144,0.078,0.295,81.989,4/4,pop
65,False,0.531,0.431,D,-8.937,minor,0.037,0.868,2.47e-05,0.127,0.19,107.99,4/4,pop
67,False,0.868,0.572,C,-6.217,minor,0.112,0.101,0.0,0.103,0.485,96.985,4/4,pop
65,False,0.853,0.745,A,-8.636,minor,0.109,0.0642,1.87e-06,0.0274,0.882,107.985,4/4,pop
64,False,0.588,0.23,F,-20.647,minor,0.0423,0.643,2.66e-05,0.164,0.286,135.978,4/4,pop
64,False,0.732,0.466,C,-8.403,major,0.0383,0.239,0.025,0.149,0.444,125.003,4/4,pop
65,False,0.544,0.917,C-sharp_D-flat,-3.403,minor,0.259,0.00313,0.0,0.26,0.686,176.068,4/4,pop
31,False,0.42,0.341,C,-8.075,major,0.0325,0.942,0.00123,0.105,0.193,107.862,4/4,pop
66,False,0.484,0.788,E,-7.625,minor,0.0565,0.69,0.0132,0.0939,0.741,171.973,4/4,pop
85,False,0.359,0.543,G,-7.582,major,0.0919,0.492,1.58e-05,0.118,0.453,68.534,4/4,pop
63,False,0.6,0.451,E,-10.246,minor,0.0344,0.133,1.23e-05,0.122,0.223,78.023,4/4,pop
82,False,0.776,0.808,B,-4.501,major,0.117,0.0297,0.000127,0.103,0.494,123.988,4/4,pop
64,False,0.554,0.606,C-sharp_D-flat,-12.312,major,0.0722,0.578,0.000183,0.11,0.584,93.922,4/4,pop
65,True,0.783,0.607,A,-7.268,minor,0.133,0.091,0.0,0.0986,0.862,92.109,4/4,pop
80,False,0.765,0.523,D,-4.333,major,0.03,0.184,3.56e-05,0.132,0.394,104.988,4/4,pop
65,False,0.665,0.572,F,-9.611,minor,0.262,0.37,0.0,0.282,0.634,146.9,4/4,pop
65,False,0.694,0.339,G,-13.464,major,0.0378,0.514,0.0,0.133,0.221,89.95,4/4,pop
65,False,0.791,0.348,A-sharp_B-flat,-9.457,major,0.0434,0.594,1.45e-06,0.097,0.49,131.972,4/4,pop
63,True,0.516,0.743,B,-6.107,minor,0.282,0.07,0.0,0.107,0.445,81.335,4/4,pop
66,False,0.767,0.867,E,-2.931,minor,0.247,0.109,0.0,0.155,0.786,151.965,4/4,pop
66,False,0.774,0.672,D,-4.351,major,0.0621,0.276,1.82e-05,0.111,0.307,107.956,4/4,pop
66,False,0.725,0.912,A,-3.665,minor,0.0851,0.155,7.68e-05,0.107,0.674,104.054,4/4,pop
76,False,0.557,0.719,D,-4.515,minor,0.0371,0.00267,0.0,0.306,0.345,77.502,4/4,pop
76,False,0.602,0.642,D,-5.404,minor,0.211,0.0131,5.33e-06,0.0668,0.54,175.978,4/4,pop
64,False,0.599,0.478,A,-7.377,major,0.0256,0.439,0.0,0.097,0.255,77.985,4/4,pop
64,False,0.668,0.334,F-sharp_G-flat,-11.776,major,0.0569,0.612,0.0,0.231,0.457,109.604,4/4,pop
64,False,0.662,0.688,C,-9.019,major,0.0413,0.0422,0.000918,0.431,0.365,102.95,4/4,pop
63,False,0.766,0.438,E,-13.101,minor,0.164,0.0303,9.1e-06,0.0862,0.331,82.013,4/4,pop
64,False,0.741,0.447,D,-9.609,major,0.104,0.568,0.0,0.127,0.619,89.993,4/4,pop
64,False,0.876,0.834,G,-4.653,major,0.137,0.164,0.00021,0.108,0.788,103.012,4/4,pop
64,False,0.448,0.607,A,-4.606,minor,0.0611,0.791,0.0,0.0888,0.484,139.509,4/4,pop
64,False,0.773,0.436,E,-10.972,minor,0.0321,0.672,0.00678,0.197,0.533,115.917,4/4,pop
62,False,0.639,0.368,D,-14.096,minor,0.048,0.245,0.0,0.106,0.415,89.94,4/4,pop
64,False,0.718,0.361,F,-9.74,minor,0.0298,0.565,0.119,0.151,0.446,103.0,4/4,pop
63,False,0.712,0.422,F-sharp_G-flat,-10.688,major,0.046,0.307,1.71e-05,0.067,0.772,80.014,4/4,pop
90,False,0.572,0.839,E,-5.083,minor,0.0377,0.013,0.00976,0.522,0.465,143.969,4/4,rock
92,False,0.464,0.417,C,-9.345,minor,0.0256,0.136,0.022,0.0974,0.479,67.528,4/4,rock
93,False,0.612,0.807,A-sharp_B-flat,-2.81,major,0.0336,0.0495,0.0177,0.101,0.398,124.053,4/4,rock
96,False,0.704,0.797,C,-5.927,major,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4/4,rock
70,False,0.78,0.46,F-sharp_G-flat,-7.516,major,0.0851,0.455,0.000141,0.061,0.788,124.007,4/4,rock
85,False,0.671,0.673,B,-6.941,minor,0.0444,0.148,5.29e-05,0.304,0.494,121.963,4/4,rock
77,False,0.606,0.799,A,-4.452,major,0.0261,0.0128,0.0,0.15,0.638,103.014,4/4,rock
67,False,0.512,0.695,E,-6.349,major,0.0271,0.0265,0.00815,0.146,0.351,145.957,4/4,rock
81,False,0.421,0.407,A-sharp_B-flat,-7.445,major,0.0267,0.309,0.000961,0.11,0.161,139.028,3/4,rock
90,False,0.629,0.547,A-sharp_B-flat,-13.123,minor,0.055,0.72,0.00314,0.0604,0.197,108.375,4/4,rock
85,False,0.605,0.822,C,-4.833,major,0.0438,0.00671,0.134,0.147,0.288,167.997,4/4,rock
88,False,0.776,0.78,A-sharp_B-flat,-4.374,minor,0.128,0.0622,0.0,0.081,0.666,124.949,4/4,rock
89,False,0.773,0.742,F,-3.678,minor,0.046,0.0206,0.0,0.0754,0.571,114.071,4/4,rock
86,False,0.714,0.8,B,-4.808,minor,0.0504,0.127,0.0,0.359,0.589,134.002,4/4,rock
83,False,0.664,0.705,C-sharp_D-flat,-4.972,minor,0.0382,0.0654,0.0,0.118,0.477,122.016,4/4,rock
80,True,0.68,0.697,F,-7.01,major,0.0484,0.121,0.0,0.661,0.684,116.033,4/4,rock
81,False,0.672,0.655,A-sharp_B-flat,-5.021,minor,0.0311,0.0362,0.0,0.117,0.556,134.945,4/4,rock
84,False,0.505,0.71,D-sharp_E-flat,-3.015,major,0.0321,0.19,0.00025,0.269,0.428,89.938,4/4,rock
81,False,0.383,0.637,D-sharp_E-flat,-6.993,major,0.0703,0.0722,0.0,0.368,0.0827,177.913,4/4,rock
0,False,0.704,0.797,C,-5.927,major,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4/4,rock
85,False,0.506,0.817,B,-5.051,minor,0.0335,0.00272,0.0,0.0486,0.506,109.952,4/4,rock
3,False,0.773,0.742,F,-3.678,minor,0.046,0.0206,0.0,0.0754,0.571,114.071,4/4,rock
86,False,0.728,0.783,B,-4.424,minor,0.266,0.237,0.0,0.434,0.555,77.011,4/4,rock
4,False,0.601,0.824,C,-4.757,major,0.0474,0.00866,0.173,0.155,0.246,167.965,4/4,rock
4,False,0.601,0.824,C,-4.757,major,0.0474,0.00866,0.173,0.155,0.246,167.965,4/4,rock
2,False,0.601,0.824,C,-4.757,major,0.0474,0.00866,0.173,0.155,0.246,167.965,4/4,rock
2,False,0.625,0.562,C,-5.828,minor,0.0289,0.149,1.67e-05,0.109,0.229,93.998,4/4,rock
0,False,0.601,0.824,C,-4.757,major,0.0474,0.00866,0.173,0.155,0.246,167.965,4/4,rock
2,False,0.542,0.732,A,-5.956,major,0.0521,0.00209,7.92e-05,0.496,0.489,124.912,4/4,rock
4,False,0.766,0.775,A-sharp_B-flat,-4.267,minor,0.141,0.0504,0.0,0.128,0.695,124.751,4/4,rock
1,True,0.636,0.708,F-sharp_G-flat,-7.057,major,0.0512,0.0818,0.0,0.117,0.662,94.987,4/4,rock
0,False,0.262,0.677,G,-5.645,major,0.0528,0.447,0.0,0.205,0.365,207.478,3/4,rock
0,False,0.611,0.61,E,-6.745,major,0.0314,0.0186,0.0,0.125,0.242,123.943,4/4,rock
0,False,0.601,0.824,C,-4.757,major,0.0474,0.00866,0.173,0.155,0.246,167.965,4/4,rock
0,False,0.5,0.71,D-sharp_E-flat,-3.015,major,0.0339,0.19,0.00025,0.269,0.419,89.929,4/4,rock
0,False,0.601,0.824,C,-4.757,major,0.0474,0.00866,0.173,0.155,0.246,167.965,4/4,rock
5,False,0.601,0.824,C,-4.757,major,0.0474,0.00866,0.173,0.155,0.246,167.965,4/4,rock
3,False,0.639,0.805,E,-5.961,minor,0.032,0.0383,0.00244,0.312,0.507,103.451,4/4,rock
0,False,0.728,0.783,B,-4.424,minor,0.266,0.237,0.0,0.434,0.555,77.011,4/4,rock
0,False,0.588,0.925,C,-5.584,major,0.16,0.0897,4.89e-06,0.0881,0.759,99.83,4/4,rock
0,False,0.5,0.71,D-sharp_E-flat,-3.015,major,0.0339,0.19,0.00025,0.269,0.419,89.929,4/4,rock
0,False,0.5,0.71,D-sharp_E-flat,-3.015,major,0.0339,0.19,0.00025,0.269,0.419,89.929,4/4,rock
0,False,0.5,0.71,D-sharp_E-flat,-3.015,major,0.0339,0.19,0.00025,0.269,0.419,89.929,4/4,rock
0,False,0.262,0.677,G,-5.645,major,0.0528,0.447,0.0,0.205,0.365,207.478,3/4,rock
5,False,0.402,0.835,B,-5.734,minor,0.05,0.0287,2.94e-06,0.385,0.43,92.029,4/4,rock
0,False,0.518,0.829,D,-3.321,major,0.0414,0.198,5.65e-06,0.125,0.148,125.992,4/4,rock
0,False,0.262,0.677,G,-5.645,major,0.0528,0.447,0.0,0.205,0.365,207.478,3/4,rock
0,False,0.262,0.677,G,-5.645,major,0.0528,0.447,0.0,0.205,0.365,207.478,3/4,rock
0,False,0.262,0.677,G,-5.645,major,0.0528,0.447,0.0,0.205,0.365,207.478,3/4,rock
2,False,0.16,0.866,A,-5.277,minor,0.088,0.207,4.44e-05,0.0894,0.13,179.739,4/4,rock
63,False,0.653,0.446,C,-7.867,major,0.0351,0.546,4.52e-05,0.109,0.472,100.018,4/4,rock
88,False,0.466,0.9,B,-4.469,major,0.0447,0.000235,0.00104,0.103,0.561,130.02,4/4,rock
80,False,0.421,0.873,A-sharp_B-flat,-4.343,major,0.0564,0.0654,0.0,0.123,0.629,84.786,4/4,rock
63,False,0.655,0.473,G-sharp_A-flat,-9.806,major,0.0267,0.842,0.0323,0.167,0.572,92.962,4/4,rock
82,False,0.728,0.783,B,-4.424,minor,0.266,0.237,0.0,0.434,0.555,77.011,4/4,rock
0,False,0.704,0.797,C,-5.927,major,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4/4,rock
1,False,0.704,0.797,C,-5.927,major,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4/4,rock
2,False,0.704,0.797,C,-5.927,major,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4/4,rock
0,False,0.685,0.699,F-sharp_G-flat,-7.803,minor,0.0349,0.317,0.0,0.0895,0.884,134.057,4/4,rock
2,False,0.697,0.875,F,-4.621,major,0.034,0.137,0.0,0.28,0.774,140.069,4/4,rock
84,False,0.772,0.75,F,-3.67,minor,0.0455,0.0201,0.0,0.074,0.587,114.061,4/4,rock
0,False,0.697,0.875,F,-4.621,major,0.034,0.137,0.0,0.28,0.774,140.069,4/4,rock
0,False,0.685,0.699,F-sharp_G-flat,-7.803,minor,0.0349,0.317,0.0,0.0895,0.884,134.057,4/4,rock
1,False,0.761,0.606,B,-7.742,minor,0.0424,0.157,0.0,0.574,0.646,121.038,4/4,rock
0,False,0.697,0.875,F,-4.621,major,0.034,0.137,0.0,0.28,0.774,140.069,4/4,rock
80,False,0.722,0.745,G,-4.164,major,0.256,0.247,0.0,0.419,0.52,77.029,4/4,rock
4,False,0.659,0.741,C-sharp_D-flat,-4.354,minor,0.0388,0.072,0.0,0.166,0.454,122.013,4/4,rock
6,False,0.596,0.74,G-sharp_A-flat,-6.127,major,0.0338,0.341,2.05e-05,0.102,0.493,118.031,4/4,rock
0,False,0.439,0.448,F,-8.447,major,0.0303,0.152,0.0,0.21,0.163,108.184,3/4,rock
14,False,0.262,0.677,G,-5.645,major,0.0528,0.447,0.0,0.205,0.365,207.478,3/4,rock
0,False,0.682,0.72,B,-8.173,minor,0.0381,0.326,0.0,0.148,0.673,117.003,4/4,rock
0,False,0.439,0.448,F,-8.447,major,0.0303,0.152,0.0,0.21,0.163,108.184,3/4,rock
0,False,0.682,0.72,B,-8.173,minor,0.0381,0.326,0.0,0.148,0.673,117.003,4/4,rock
1,False,0.262,0.677,G,-5.645,major,0.0528,0.447,0.0,0.205,0.365,207.478,3/4,rock
4,False,0.573,0.913,F,-6.52,minor,0.0409,0.00861,0.0273,0.114,0.795,88.418,4/4,rock
0,False,0.596,0.74,G-sharp_A-flat,-6.127,major,0.0338,0.341,2.05e-05,0.102,0.493,118.031,4/4,rock
0,False,0.262,0.677,G,-5.645,major,0.0528,0.447,0.0,0.205,0.365,207.478,3/4,rock
0,False,0.659,0.741,C-sharp_D-flat,-4.354,minor,0.0388,0.072,0.0,0.166,0.454,122.013,4/4,rock
0,False,0.262,0.677,G,-5.645,major,0.0528,0.447,0.0,0.205,0.365,207.478,3/4,rock
0,False,0.262,0.677,G,-5.645,major,0.0528,0.447,0.0,0.205,0.365,207.478,3/4,rock
0,False,0.659,0.741,C-sharp_D-flat,-4.354,minor,0.0388,0.072,0.0,0.166,0.454,122.013,4/4,rock
2,False,0.262,0.677,G,-5.645,major,0.0528,0.447,0.0,0.205,0.365,207.478,3/4,rock
0,False,0.659,0.741,C-sharp_D-flat,-4.354,minor,0.0388,0.072,0.0,0.166,0.454,122.013,4/4,rock
0,False,0.262,0.677,G,-5.645,major,0.0528,0.447,0.0,0.205,0.365,207.478,3/4,rock
0,False,0.262,0.677,G,-5.645,major,0.0528,0.447,0.0,0.205,0.365,207.478,3/4,rock
0,False,0.262,0.677,G,-5.645,major,0.0528,0.447,0.0,0.205,0.365,207.478,3/4,rock
0,False,0.262,0.677,G,-5.645,major,0.0528,0.447,0.0,0.205,0.365,207.478,3/4,rock
0,False,0.386,0.936,G-sharp_A-flat,-4.005,major,0.0701,0.0121,1.6e-05,0.266,0.418,176.366,4/4,rock
0,False,0.329,0.866,E,-4.328,major,0.0484,0.0724,0.0,0.0869,0.257,184.793,4/4,rock
0,False,0.262,0.677,G,-5.645,major,0.0528,0.447,0.0,0.205,0.365,207.478,3/4,rock
0,False,0.386,0.936,G-sharp_A-flat,-4.005,major,0.0701,0.0121,1.6e-05,0.266,0.418,176.366,4/4,rock
0,False,0.262,0.677,G,-5.645,major,0.0528,0.447,0.0,0.205,0.365,207.478,3/4,rock
0,False,0.262,0.677,G,-5.645,major,0.0528,0.447,0.0,0.205,0.365,207.478,3/4,rock
0,False,0.262,0.677,G,-5.645,major,0.0528,0.447,0.0,0.205,0.365,207.478,3/4,rock
0,False,0.262,0.677,G,-5.645,major,0.0528,0.447,0.0,0.205,0.365,207.478,3/4,rock
5,False,0.303,0.71,C,-3.545,major,0.0292,0.00575,0.00152,0.131,0.327,162.657,4/4,rock
0,False,0.573,0.913,F,-6.52,minor,0.0409,0.00861,0.0273,0.114,0.795,88.418,4/4,rock
3,False,0.417,0.682,C-sharp_D-flat,-5.071,major,0.0295,0.0267,0.000669,0.109,0.351,105.542,4/4,rock
0,False,0.515,0.809,A,-5.817,minor,0.0512,0.00455,0.0723,0.0905,0.525,142.011,4/4,rock
2,False,0.441,0.986,C,-2.466,major,0.116,0.038,0.000781,0.0998,0.184,123.974,4/4,rock
87,False,0.588,0.521,A-sharp_B-flat,-9.461,major,0.0329,0.0678,0.149,0.123,0.337,85.012,4/4,rock
88,False,0.548,0.532,F,-7.596,major,0.0323,0.186,0.000263,0.217,0.405,85.03,4/4,rock
88,False,0.526,0.866,C,-5.822,major,0.0568,0.00287,7.78e-05,0.0945,0.248,140.266,4/4,rock
82,False,0.611,0.797,F-sharp_G-flat,-7.627,minor,0.0533,0.00543,0.00137,0.26,0.518,120.041,4/4,rock
87,False,0.691,0.631,D,-6.478,major,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,4/4,rock
86,False,0.575,0.568,A,-5.509,minor,0.03,0.0484,0.000417,0.286,0.37,93.986,4/4,rock
81,False,0.732,0.396,E,-9.348,minor,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,4/4,rock
82,False,0.645,0.713,F-sharp_G-flat,-5.355,major,0.0393,0.00835,0.0,0.113,0.566,74.989,4/4,rock
85,False,0.734,0.637,E,-5.677,minor,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,4/4,rock
83,True,0.75,0.608,C-sharp_D-flat,-4.008,major,0.0387,0.00165,0.0,0.178,0.958,132.507,4/4,rock
80,False,0.448,0.784,A,-3.686,major,0.0627,0.106,0.000108,0.668,0.236,136.245,4/4,rock
84,True,0.454,0.91,F-sharp_G-flat,-7.766,major,0.0448,0.0866,0.0996,0.116,0.629,125.116,4/4,rock
80,False,0.393,0.858,E,-2.868,minor,0.0729,0.00359,0.0,0.102,0.56,176.042,4/4,rock
82,False,0.704,0.611,D,-6.112,major,0.0409,0.217,0.0,0.0812,0.22,100.0,4/4,rock
0,False,0.506,0.817,B,-5.052,minor,0.0336,0.00283,0.0,0.0486,0.49,109.955,4/4,rock
2,False,0.492,0.59,E,-4.032,minor,0.0313,0.00109,0.0023,0.271,0.179,117.637,4/4,rock
0,False,0.506,0.378,E,-11.641,minor,0.0332,0.726,0.00514,0.0956,0.297,134.99,4/4,rock
2,False,0.492,0.59,E,-4.032,minor,0.0313,0.00109,0.0023,0.271,0.179,117.637,4/4,rock
3,False,0.573,0.913,F,-6.52,minor,0.0409,0.00861,0.0273,0.114,0.795,88.418,4/4,rock
2,False,0.735,0.638,E,-5.67,minor,0.139,0.0459,2.38e-05,0.0602,0.669,169.976,4/4,rock
0,False,0.211,0.821,A,-5.423,minor,0.0732,1.25e-05,0.0329,0.104,0.371,153.742,4/4,rock
3,False,0.565,0.792,A,-4.983,minor,0.132,0.0913,0.0,0.114,0.639,170.076,4/4,rock
1,True,0.421,0.986,B,-1.795,minor,0.152,0.00482,0.0,0.295,0.263,105.83,4/4,rock
1,False,0.417,0.682,C-sharp_D-flat,-5.071,major,0.0295,0.0267,0.000669,0.109,0.351,105.542,4/4,rock
0,False,0.68,0.694,C,-7.234,major,0.0435,0.445,0.0,0.209,0.851,114.945,4/4,rock
2,False,0.577,0.834,F,-3.337,major,0.0689,0.0134,0.0,0.121,0.575,107.936,4/4,rock
0,False,0.53,0.816,A,-6.149,major,0.0503,0.0105,0.000613,0.379,0.371,87.019,4/4,rock
0,False,0.428,0.292,G,-15.157,minor,0.0307,0.859,0.00105,0.191,0.508,159.757,4/4,rock
0,False,0.573,0.913,F,-6.52,minor,0.0409,0.00861,0.0273,0.114,0.795,88.418,4/4,rock
1,False,0.779,0.662,C,-5.826,major,0.0284,0.141,1.16e-05,0.119,0.811,116.115,4/4,rock
4,False,0.476,0.979,E,-3.504,minor,0.133,0.00142,0.00686,0.0944,0.394,140.408,4/4,rock
0,False,0.417,0.682,C-sharp_D-flat,-5.071,major,0.0295,0.0267,0.000669,0.109,0.351,105.542,4/4,rock
0,False,0.506,0.475,E,-7.552,major,0.0324,0.83,0.00411,0.124,0.596,94.494,4/4,rock
0,False,0.573,0.913,F,-6.52,minor,0.0409,0.00861,0.0273,0.114,0.795,88.418,4/4,rock
2,False,0.71,0.748,A-sharp_B-flat,-10.558,minor,0.0482,0.0287,0.156,0.0741,0.619,125.374,4/4,rock
