popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,is_popular
5,False,0.387,0.0645,F,-24.968,major,0.0463,0.994,0.901,0.113,0.788,126.451,4/4,unpopular
63,False,0.863,0.882,F-sharp_G-flat,-2.396,minor,0.0611,0.0134,5.6e-05,0.078,0.643,103.988,4/4,popular
0,False,0.533,0.647,F-sharp_G-flat,-5.556,major,0.0332,0.161,1.18e-05,0.372,0.287,140.165,4/4,unpopular
40,False,0.414,0.986,A-sharp_B-flat,-2.777,minor,0.129,0.00194,1.08e-06,0.376,0.273,106.016,4/4,unpopular
20,False,0.543,0.983,G,-4.747,major,0.052,0.000276,2.84e-06,0.0816,0.457,112.447,4/4,unpopular
64,False,0.609,0.718,B,-7.177,major,0.045,0.6,0.0,0.082,0.426,93.94,4/4,popular
83,False,0.656,0.436,G-sharp_A-flat,-11.141,major,0.0744,0.845,0.0,0.221,0.196,109.239,4/4,popular
21,False,0.535,0.861,C-sharp_D-flat,-2.99,major,0.184,0.0718,0.0,0.135,0.357,150.063,4/4,unpopular
0,False,0.456,0.281,F,-12.202,major,0.0302,0.914,0.000586,0.115,0.259,110.009,4/4,unpopular
0,False,0.169,0.347,A-sharp_B-flat,-8.785,major,0.0309,0.692,0.000432,0.337,0.256,176.118,3/4,unpopular
0,False,0.698,0.893,B,-5.294,major,0.0679,0.00743,8.48e-06,0.087,0.563,128.017,4/4,unpopular
46,False,0.605,0.727,G,-4.831,minor,0.096,0.0936,0.000156,0.0526,0.865,164.828,4/4,unpopular
44,False,0.675,0.852,C-sharp_D-flat,-2.185,major,0.21,0.602,0.0,0.611,0.871,101.846,4/4,unpopular
31,False,0.653,0.278,G-sharp_A-flat,-16.505,major,0.0279,0.743,0.84,0.144,0.593,79.022,4/4,unpopular
67,False,0.362,0.928,D,-4.015,major,0.0503,0.164,1.61e-05,0.315,0.678,175.868,4/4,popular
4,False,0.248,0.196,E,-15.16,major,0.066,0.96,2.25e-06,0.14,0.159,178.019,5/4,unpopular
0,False,0.513,0.458,A-sharp_B-flat,-7.3,major,0.142,0.437,0.0,0.295,0.488,79.039,4/4,unpopular
0,False,0.593,0.287,C-sharp_D-flat,-12.472,major,0.0469,0.764,0.0,0.153,0.639,77.117,4/4,unpopular
9,False,0.365,0.174,D,-13.534,minor,0.0476,0.907,0.0,0.0466,0.636,203.375,4/4,unpopular
32,False,0.551,0.703,D-sharp_E-flat,-6.232,major,0.0297,0.0386,0.00333,0.114,0.429,124.126,4/4,unpopular
21,True,0.545,0.309,D,-11.127,major,0.109,0.795,0.0,0.149,0.411,115.593,3/4,unpopular
0,True,0.368,0.955,A,-3.181,major,0.0854,4.05e-05,0.085,0.323,0.19,149.973,4/4,unpopular
16,False,0.622,0.567,F-sharp_G-flat,-5.4,minor,0.139,0.623,4.45e-05,0.17,0.548,144.164,4/4,unpopular
32,False,0.38,0.953,C,-0.965,major,0.0845,0.000406,1.24e-05,0.0755,0.142,92.485,4/4,unpopular
67,False,0.551,0.737,C-sharp_D-flat,-5.573,major,0.103,0.466,2.74e-06,0.21,0.611,197.997,4/4,popular
16,False,0.322,0.942,G-sharp_A-flat,-2.817,major,0.137,0.000205,0.000108,0.159,0.0825,174.13,4/4,unpopular
26,False,0.58,0.913,B,-5.361,minor,0.0459,0.32,3.03e-05,0.571,0.871,116.974,4/4,unpopular
1,False,0.431,0.837,A,-5.067,major,0.0432,0.259,0.0,0.0879,0.648,170.041,4/4,unpopular
0,False,0.821,0.736,C,-4.484,minor,0.0669,0.0914,0.0,0.0542,0.941,93.008,4/4,unpopular
42,False,0.747,0.818,G-sharp_A-flat,-9.055,major,0.0366,0.0209,0.03,0.363,0.891,112.986,4/4,unpopular
67,False,0.47,0.85,C-sharp_D-flat,-2.825,minor,0.0363,0.0627,0.0,0.118,0.148,149.876,4/4,popular
8,False,0.814,0.428,G,-11.141,major,0.0285,0.0242,0.595,0.113,0.906,96.014,4/4,unpopular
51,False,0.543,0.324,C,-11.258,major,0.0316,0.452,2.81e-05,0.412,0.181,139.883,4/4,popular
0,False,0.659,0.741,C-sharp_D-flat,-4.354,minor,0.0388,0.072,0.0,0.166,0.454,122.013,4/4,unpopular
35,False,0.68,0.712,C,-7.365,major,0.0577,0.000707,0.841,0.14,0.571,141.989,4/4,unpopular
32,False,0.827,0.559,A,-6.252,minor,0.0612,0.0452,3.65e-06,0.0532,0.751,143.982,4/4,unpopular
29,False,0.471,0.965,E,-6.176,minor,0.0475,0.000362,0.00779,0.129,0.643,101.696,4/4,unpopular
22,False,0.48,0.721,C-sharp_D-flat,-7.099,major,0.0437,0.0336,5.98e-06,0.179,0.188,179.905,4/4,unpopular
69,False,0.148,0.0109,G,-36.403,major,0.0432,0.978,0.935,0.109,0.0426,72.416,4/4,popular
34,False,0.35,0.779,C,-7.864,major,0.0973,0.00237,0.0,0.0307,0.779,141.245,4/4,unpopular
0,False,0.308,0.136,A,-17.038,minor,0.0492,0.987,1.16e-06,0.119,0.0784,85.479,3/4,unpopular
24,True,0.546,0.99,A-sharp_B-flat,-3.337,minor,0.0681,9.73e-05,0.069,0.278,0.412,106.954,4/4,unpopular
17,False,0.497,0.944,D,-5.403,major,0.0542,0.00565,0.158,0.0761,0.697,185.027,4/4,unpopular
68,False,0.718,0.697,D,-6.474,minor,0.135,0.634,1.53e-05,0.0563,0.62,143.907,4/4,popular
43,False,0.657,0.436,E,-9.036,minor,0.0306,0.267,0.000258,0.111,0.265,122.0,4/4,unpopular
23,False,0.607,0.799,F-sharp_G-flat,-10.989,minor,0.0558,0.000753,0.759,0.295,0.949,151.977,4/4,unpopular
27,False,0.239,0.372,A,-8.749,minor,0.0323,0.759,7.12e-05,0.118,0.336,175.005,4/4,unpopular
55,True,0.711,0.489,G,-11.962,major,0.0375,0.0902,0.38,0.133,0.0514,122.002,4/4,popular
0,False,0.446,0.214,C-sharp_D-flat,-15.215,major,0.0326,0.885,1.46e-06,0.052,0.741,133.436,4/4,unpopular
16,False,0.273,0.973,C-sharp_D-flat,-3.324,minor,0.0806,0.000856,0.0,0.388,0.186,133.286,4/4,unpopular
14,False,0.636,0.584,G-sharp_A-flat,-10.868,minor,0.0534,0.234,0.568,0.631,0.0695,95.013,4/4,unpopular
44,False,0.577,0.481,G,-11.592,major,0.0497,0.413,6.71e-05,0.146,0.435,105.063,4/4,unpopular
57,True,0.553,0.423,C-sharp_D-flat,-8.99,major,0.123,0.733,0.000218,0.15,0.0511,99.431,4/4,popular
47,False,0.61,0.327,A,-10.646,minor,0.0283,0.689,0.0,0.147,0.214,132.09,4/4,unpopular
2,True,0.674,0.86,G-sharp_A-flat,-3.318,major,0.0369,0.155,3.21e-06,0.359,0.771,122.975,4/4,unpopular
47,False,0.664,0.774,C-sharp_D-flat,-8.961,major,0.122,0.0039,0.449,0.088,0.125,108.023,4/4,unpopular
64,False,0.726,0.994,F,-2.433,minor,0.0543,0.021,0.0108,0.222,0.779,129.989,4/4,popular
57,False,0.652,0.714,C,-5.678,major,0.0562,0.145,0.0,0.154,0.624,112.029,4/4,popular
35,False,0.649,0.848,G,-7.135,major,0.245,0.141,4.68e-05,0.265,0.684,177.017,3/4,unpopular
28,True,0.642,0.93,D-sharp_E-flat,-4.511,major,0.0425,0.0171,2.25e-06,0.137,0.688,131.981,4/4,unpopular
23,False,0.555,0.865,B,-6.39,minor,0.0305,0.000791,0.0139,0.0492,0.842,124.924,4/4,unpopular
33,False,0.356,0.505,A-sharp_B-flat,-11.126,minor,0.146,0.782,0.596,0.12,0.352,190.41,3/4,unpopular
49,False,0.71,0.767,B,-8.745,minor,0.0437,0.146,0.896,0.0911,0.593,89.873,4/4,unpopular
31,False,0.456,0.658,E,-11.817,minor,0.0452,0.347,0.847,0.119,0.0273,131.006,4/4,unpopular
6,False,0.825,0.669,A-sharp_B-flat,-4.512,major,0.117,0.0784,0.0,0.0818,0.97,151.894,4/4,unpopular
56,False,0.548,0.493,C-sharp_D-flat,-11.052,major,0.0282,0.577,0.0195,0.13,0.568,115.24,4/4,popular
48,False,0.707,0.914,B,-7.395,major,0.0639,0.0153,0.331,0.146,0.323,128.016,4/4,unpopular
0,False,0.412,0.866,D,-5.441,major,0.0491,3.5e-06,0.0109,0.0965,0.21,179.854,4/4,unpopular
24,False,0.626,0.289,A,-9.041,minor,0.295,0.894,0.0,0.076,0.515,118.172,3/4,unpopular
52,False,0.645,0.188,F-sharp_G-flat,-19.37,major,0.0377,0.546,0.836,0.0952,0.0748,119.999,4/4,popular
20,False,0.551,0.647,D-sharp_E-flat,-9.078,major,0.0288,0.56,0.000268,0.115,0.609,125.61,4/4,unpopular
43,False,0.384,0.354,A,-11.27,major,0.0306,0.836,0.0,0.977,0.305,83.53,4/4,unpopular
55,False,0.556,0.948,F-sharp_G-flat,-5.522,major,0.0886,0.000667,0.103,0.0505,0.505,174.975,4/4,popular
32,False,0.29,0.977,C-sharp_D-flat,-6.452,major,0.0661,0.0383,3.1e-05,0.163,0.232,91.756,4/4,unpopular
56,False,0.658,0.638,F-sharp_G-flat,-6.061,major,0.0388,0.557,1.14e-06,0.136,0.293,144.906,4/4,popular
40,False,0.72,0.8,F-sharp_G-flat,-7.299,major,0.137,0.123,7.69e-06,0.0849,0.879,104.011,4/4,unpopular
70,False,0.695,0.656,C-sharp_D-flat,-6.038,major,0.0489,0.057,0.0,0.267,0.346,90.986,4/4,popular
0,False,0.53,0.753,G,-5.146,major,0.0286,0.0463,0.000109,0.105,0.306,95.398,4/4,unpopular
0,False,0.599,0.675,D,-8.453,major,0.0568,0.205,0.00297,0.113,0.7,173.713,4/4,unpopular
0,False,0.592,0.664,F-sharp_G-flat,-5.709,major,0.0403,0.0126,1.06e-05,0.321,0.711,144.076,4/4,unpopular
53,False,0.586,0.822,G,-7.04,major,0.0284,0.000102,1.08e-06,0.0588,0.473,109.024,4/4,popular
21,False,0.266,0.946,B,-7.628,minor,0.0541,0.000233,0.00291,0.0481,0.594,179.054,4/4,unpopular
52,False,0.361,0.211,A,-16.114,major,0.0313,0.452,0.00174,0.0857,0.222,142.625,4/4,popular
62,False,0.901,0.108,C,-19.516,minor,0.129,0.844,0.00473,0.108,0.716,106.044,4/4,popular
54,False,0.753,0.501,C-sharp_D-flat,-5.495,minor,0.124,0.663,0.0,0.0829,0.0485,143.873,4/4,popular
0,False,0.587,0.329,G,-11.957,major,0.0413,0.531,0.032,0.115,0.337,126.632,4/4,unpopular
56,False,0.558,0.444,D,-7.549,minor,0.0345,0.286,6.56e-05,0.121,0.444,182.583,3/4,popular
32,False,0.669,0.728,G,-7.796,major,0.0501,0.426,0.0,0.152,0.788,137.174,4/4,unpopular
21,False,0.632,0.399,F-sharp_G-flat,-10.479,minor,0.0404,0.762,0.0,0.12,0.246,138.002,4/4,unpopular
57,False,0.247,0.834,C,-6.64,major,0.0515,0.00657,0.00088,0.38,0.058,172.792,4/4,popular
47,False,0.632,0.884,G,-2.752,major,0.0362,0.198,0.0,0.937,0.655,148.054,4/4,unpopular
19,False,0.56,0.726,F-sharp_G-flat,-8.693,major,0.0447,0.000982,0.0144,0.86,0.196,125.99,4/4,unpopular
39,False,0.702,0.373,B,-5.61,minor,0.0615,0.864,0.00365,0.0903,0.545,85.074,4/4,unpopular
33,False,0.731,0.651,C,-5.956,minor,0.0422,0.711,0.0,0.105,0.862,94.985,4/4,unpopular
1,False,0.345,0.941,A,-9.918,major,0.0466,3.84e-05,0.633,0.0511,0.407,179.626,4/4,unpopular
42,False,0.747,0.95,F,-7.092,major,0.175,0.504,3.92e-06,0.957,0.656,105.055,4/4,unpopular
60,False,0.852,0.791,G,-7.028,minor,0.0538,0.228,0.00187,0.139,0.955,109.976,4/4,popular
60,True,0.748,0.79,F-sharp_G-flat,-4.788,minor,0.169,0.492,0.0,0.0901,0.279,77.495,4/4,popular
18,False,0.133,0.834,A-sharp_B-flat,-11.144,minor,0.0829,6.79e-05,0.84,0.122,0.41,159.837,4/4,unpopular
1,True,0.611,0.801,B,-5.894,minor,0.0733,0.00119,0.513,0.23,0.408,96.875,3/4,unpopular
40,False,0.641,0.704,E,-5.316,major,0.0288,0.5,0.0,0.076,0.464,123.983,4/4,unpopular
38,False,0.688,0.436,D-sharp_E-flat,-8.006,major,0.029,0.859,0.0,0.127,0.676,115.923,4/4,unpopular
54,True,0.734,0.51,D,-11.198,major,0.111,0.214,0.000458,0.0679,0.586,80.002,4/4,popular
51,False,0.61,0.733,C,-8.371,major,0.0413,0.00133,0.787,0.153,0.0905,90.015,4/4,popular
32,False,0.0989,0.0134,G-sharp_A-flat,-22.592,major,0.0673,0.958,0.871,0.119,0.0272,91.202,4/4,unpopular
44,False,0.759,0.537,C,-7.471,major,0.0258,0.256,0.000121,0.104,0.676,101.984,4/4,unpopular
30,False,0.464,0.59,C-sharp_D-flat,-5.906,major,0.0284,0.478,3.64e-05,0.125,0.464,66.628,4/4,unpopular
42,False,0.804,0.755,C-sharp_D-flat,-4.388,minor,0.0264,0.422,0.000134,0.0602,0.596,111.058,4/4,unpopular
73,False,0.509,0.31,A,-10.623,major,0.0313,0.959,0.229,0.0963,0.151,137.474,3/4,popular
0,False,0.669,0.927,D-sharp_E-flat,-5.177,minor,0.0547,0.00482,0.838,0.0902,0.32,128.995,4/4,unpopular
21,False,0.491,0.402,C,-17.451,major,0.0454,0.962,0.894,0.169,0.625,123.936,4/4,unpopular
44,False,0.507,0.772,D,-10.235,major,0.108,0.223,0.0,0.241,0.84,171.137,4/4,unpopular
34,False,0.672,0.964,B,-5.413,minor,0.0698,0.00329,0.87,0.133,0.779,134.988,4/4,unpopular
22,False,0.574,0.743,B,-4.239,major,0.0376,0.173,0.201,0.705,0.953,116.856,4/4,unpopular
20,False,0.737,0.934,G,-4.171,major,0.147,0.162,6.58e-05,0.233,0.614,104.965,4/4,unpopular
44,False,0.663,0.35,G,-10.513,major,0.0294,0.142,0.00276,0.123,0.179,76.111,4/4,unpopular
62,False,0.22,0.043,E,-28.726,minor,0.0438,0.975,0.402,0.062,0.11,118.456,3/4,popular
57,False,0.495,0.435,C,-9.99,major,0.0286,0.67,0.00038,0.13,0.71,108.189,4/4,popular
28,False,0.522,0.979,G-sharp_A-flat,-2.899,major,0.142,0.00298,0.0,0.216,0.327,110.834,4/4,unpopular
0,False,0.557,0.187,A,-10.317,minor,0.0387,0.904,0.0,0.138,0.811,102.337,3/4,unpopular
44,False,0.592,0.686,A,-6.904,major,0.0389,0.178,0.0,0.111,0.397,101.015,4/4,unpopular
17,False,0.815,0.713,C-sharp_D-flat,-13.131,major,0.0641,3.04e-05,0.96,0.0864,0.686,124.004,4/4,unpopular
31,False,0.523,0.282,A,-11.418,major,0.0791,0.776,0.00288,0.0819,0.317,132.44,4/4,unpopular
26,False,0.84,0.797,D,-5.566,major,0.0391,0.381,0.000828,0.0467,0.976,145.085,4/4,unpopular
11,False,0.601,0.567,F,-7.699,minor,0.0797,0.158,0.0,0.256,0.699,111.935,5/4,unpopular
38,False,0.447,0.247,A,-13.66,minor,0.0537,0.661,0.0,0.132,0.347,129.337,4/4,unpopular
43,False,0.505,0.879,A,-4.042,major,0.0488,0.624,0.0,0.205,0.935,170.718,4/4,unpopular
22,False,0.661,0.671,G,-6.289,major,0.169,0.653,6.6e-05,0.121,0.372,120.956,4/4,unpopular
49,False,0.429,0.264,G,-13.838,major,0.0274,0.797,0.0,0.128,0.218,68.803,4/4,unpopular
33,False,0.842,0.788,G,-4.599,major,0.102,0.167,4.08e-06,0.143,0.705,94.991,4/4,unpopular
0,False,0.542,0.68,G-sharp_A-flat,-4.434,major,0.0285,0.175,0.0,0.093,0.878,167.966,4/4,unpopular
58,False,0.559,0.975,B,-4.487,minor,0.105,5.69e-05,0.794,0.11,0.0762,105.024,4/4,popular
48,False,0.501,0.952,D,-6.564,minor,0.0851,0.00253,0.0411,0.378,0.474,144.946,4/4,unpopular
56,False,0.68,0.564,G-sharp_A-flat,-7.157,minor,0.0626,0.474,4.66e-05,0.1,0.3,89.993,4/4,popular
19,False,0.518,0.272,F-sharp_G-flat,-14.38,minor,0.0313,0.686,0.945,0.285,0.0643,79.931,3/4,unpopular
0,True,0.333,0.943,A-sharp_B-flat,-4.184,minor,0.149,0.00123,0.0,0.0609,0.292,164.979,4/4,unpopular
77,False,0.687,0.637,A-sharp_B-flat,-9.55,minor,0.13,0.12,0.0,0.291,0.56,152.0,4/4,popular
3,False,0.459,0.858,E,-3.063,major,0.0626,0.0506,0.0,0.184,0.855,111.682,4/4,unpopular
39,False,0.487,0.582,G-sharp_A-flat,-6.326,minor,0.11,0.0605,0.0,0.567,0.6,175.036,4/4,unpopular
2,False,0.382,0.937,C,-9.01,major,0.0758,0.0172,0.0,0.271,0.0957,108.729,4/4,unpopular
13,False,0.648,0.865,B,-6.218,minor,0.0511,0.0282,0.0476,0.1,0.963,119.971,4/4,unpopular
55,False,0.692,0.651,A-sharp_B-flat,-8.68,major,0.163,0.475,0.189,0.0838,0.224,114.014,4/4,popular
33,False,0.392,0.873,C,-3.209,major,0.0474,0.225,0.0,0.135,0.828,90.113,4/4,unpopular
24,False,0.395,0.987,C-sharp_D-flat,-5.75,minor,0.0682,0.00146,0.0619,0.101,0.44,165.75,4/4,unpopular
36,False,0.571,0.748,A,-4.539,minor,0.0549,0.184,0.0,0.141,0.204,139.834,4/4,unpopular
0,False,0.419,0.213,A,-23.095,major,0.0357,0.961,0.899,0.237,0.36,97.708,3/4,unpopular
33,True,0.634,0.633,G,-6.789,major,0.06,0.512,0.0,0.277,0.507,165.255,3/4,unpopular
37,False,0.32,0.2,C-sharp_D-flat,-12.941,major,0.0315,0.957,0.897,0.0893,0.025,145.964,4/4,unpopular
37,False,0.388,0.943,D,-5.771,major,0.283,0.367,0.0,0.386,0.681,101.341,4/4,unpopular
57,False,0.664,0.807,E,-4.855,minor,0.0463,0.0173,2.98e-05,0.0893,0.641,98.017,4/4,popular
44,False,0.932,0.547,F,-5.456,major,0.149,0.0218,0.0,0.207,0.863,116.007,4/4,unpopular
78,False,0.789,0.72,G-sharp_A-flat,-5.652,minor,0.218,0.223,0.0,0.129,0.664,122.031,4/4,popular
78,False,0.628,0.698,F-sharp_G-flat,-5.608,minor,0.105,0.0472,0.00143,0.0907,0.732,89.976,4/4,popular
28,False,0.522,0.533,F,-6.686,minor,0.0376,0.859,0.0,0.252,0.581,109.834,3/4,unpopular
38,False,0.689,0.903,E,-7.128,minor,0.0774,0.319,0.0433,0.185,0.855,86.431,4/4,unpopular
84,False,0.649,0.716,G-sharp_A-flat,-5.371,major,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,4/4,popular
0,False,0.519,0.363,A,-8.238,major,0.0302,0.317,1.17e-06,0.108,0.211,95.275,4/4,unpopular
38,False,0.371,0.462,G,-11.096,minor,0.0583,0.377,0.0,0.26,0.462,135.872,3/4,unpopular
53,False,0.549,0.294,C,-13.181,minor,0.0337,0.144,0.798,0.108,0.145,115.294,4/4,popular
0,False,0.248,0.572,A-sharp_B-flat,-6.827,major,0.0429,0.278,0.0,0.139,0.228,205.458,3/4,unpopular
19,True,0.827,0.645,F,-5.742,major,0.0783,0.0966,0.0,0.0794,0.356,100.094,4/4,unpopular
22,False,0.574,0.00638,C,-31.925,major,0.0465,0.989,0.682,0.0828,0.408,116.734,4/4,unpopular
13,False,0.118,0.789,C,-5.003,major,0.05,1.51e-06,0.814,0.394,0.416,157.836,4/4,unpopular
38,False,0.494,0.741,A,-10.466,minor,0.0286,0.776,0.961,0.11,0.202,96.994,4/4,unpopular
61,False,0.656,0.662,E,-5.034,major,0.0971,0.0203,0.0,0.115,0.289,124.772,4/4,popular
52,False,0.547,0.774,B,-4.448,major,0.0487,0.013,0.0,0.115,0.705,129.414,4/4,popular
0,False,0.81,0.784,D-sharp_E-flat,-3.223,minor,0.0622,0.0874,0.000166,0.083,0.817,88.001,4/4,unpopular
0,False,0.689,0.705,C,-3.224,minor,0.102,0.256,1.06e-06,0.108,0.456,89.109,4/4,unpopular
47,False,0.614,0.568,G,-5.477,minor,0.0276,0.00797,0.0,0.0997,0.516,107.849,4/4,unpopular
0,False,0.797,0.812,C,-4.334,major,0.0414,0.00451,2.19e-06,0.0787,0.421,106.998,4/4,unpopular
47,False,0.477,0.592,D,-8.836,major,0.0285,0.449,0.000194,0.761,0.413,75.505,4/4,unpopular
0,False,0.644,0.848,D,-5.385,major,0.0529,0.0358,0.0,0.0676,0.928,162.151,4/4,unpopular
50,False,0.14,0.0739,E,-22.458,minor,0.0437,0.916,0.947,0.0961,0.0313,141.524,3/4,unpopular
55,False,0.568,0.902,E,-4.544,major,0.174,0.0989,1.01e-06,0.0882,0.464,129.977,4/4,popular
36,False,0.771,0.448,A,-10.965,major,0.0306,0.516,0.000423,0.112,0.439,110.0,4/4,unpopular
42,False,0.333,0.805,C,-4.376,major,0.0433,0.0856,0.0,0.285,0.175,163.969,4/4,unpopular
49,False,0.595,0.962,B,-6.977,minor,0.0432,0.332,0.000247,0.45,0.95,104.791,4/4,unpopular
73,False,0.677,0.556,A,-6.544,major,0.0306,0.263,0.0,0.105,0.521,80.006,4/4,popular
47,False,0.637,0.341,G,-8.72,minor,0.042,0.0536,0.000654,0.125,0.515,113.065,5/4,unpopular
40,False,0.474,0.499,A,-9.081,minor,0.0286,0.499,3.74e-06,0.656,0.161,76.021,4/4,unpopular
52,False,0.462,0.972,G-sharp_A-flat,-3.128,minor,0.0735,0.0018,0.0,0.141,0.782,158.083,4/4,popular
37,False,0.642,0.432,A,-5.014,minor,0.0292,0.452,0.0,0.0581,0.96,103.103,4/4,unpopular
0,False,0.856,0.329,E,-11.697,major,0.099,0.851,0.63,0.125,0.448,120.007,4/4,unpopular
0,False,0.565,0.958,D,-5.341,major,0.0637,0.00375,0.522,0.709,0.0762,122.975,4/4,unpopular
1,False,0.831,0.818,D,-7.827,major,0.0824,0.0245,0.000319,0.0892,0.819,95.022,4/4,unpopular
42,False,0.701,0.888,G,-4.798,major,0.116,0.458,0.0,0.684,0.808,120.048,4/4,unpopular
27,False,0.456,0.823,A,-4.95,major,0.0329,0.00179,0.0,0.23,0.744,140.021,4/4,unpopular
65,False,0.453,0.658,A,-13.472,major,0.0539,0.741,0.0288,0.135,0.761,203.871,4/4,popular
2,False,0.791,0.534,A,-13.261,minor,0.0355,0.0749,1.99e-06,0.156,0.963,127.488,4/4,unpopular
15,False,0.22,0.467,C-sharp_D-flat,-18.073,major,0.059,4.23e-06,0.45,0.0925,0.704,64.377,5/4,unpopular
45,False,0.579,0.924,A,-4.634,major,0.0982,0.615,0.0,0.296,0.916,154.847,4/4,unpopular
39,False,0.791,0.576,G,-7.48,major,0.0839,0.0415,0.675,0.133,0.205,140.003,4/4,unpopular
13,False,0.536,0.307,G,-12.155,major,0.031,0.494,0.0,0.337,0.614,120.991,4/4,unpopular
52,False,0.606,0.255,D-sharp_E-flat,-9.944,major,0.029,0.921,0.693,0.11,0.352,82.729,4/4,popular
12,False,0.59,0.893,D,-6.079,major,0.0983,0.00365,0.0636,0.0865,0.342,133.971,3/4,unpopular
11,False,0.612,0.938,F-sharp_G-flat,-4.972,major,0.141,0.0195,0.0,0.293,0.526,136.041,4/4,unpopular
0,False,0.516,0.943,F-sharp_G-flat,-5.593,minor,0.054,0.00131,0.0,0.324,0.285,94.998,3/4,unpopular
58,False,0.507,0.752,D,-4.337,major,0.19,0.52,0.0,0.258,0.953,124.96,4/4,popular
40,False,0.426,0.951,G,-8.2,major,0.0989,0.00053,0.0,0.475,0.394,143.193,4/4,unpopular
69,False,0.416,0.41,A-sharp_B-flat,-6.146,major,0.0292,0.843,0.0,0.107,0.219,110.252,4/4,popular
1,False,0.429,0.477,F-sharp_G-flat,-6.225,minor,0.0311,0.766,0.000638,0.16,0.327,88.534,3/4,unpopular
59,False,0.537,0.864,E,-5.049,major,0.0369,0.000318,0.123,0.108,0.727,153.035,4/4,popular
12,False,0.283,0.947,C-sharp_D-flat,-5.98,major,0.111,0.000323,0.645,0.357,0.349,94.087,4/4,unpopular
47,False,0.446,0.579,C,-8.442,minor,0.0389,0.247,0.382,0.0886,0.526,185.354,3/4,unpopular
41,False,0.234,0.264,A,-13.495,major,0.0292,0.932,1.36e-05,0.205,0.117,76.563,4/4,unpopular
30,False,0.499,0.747,B,-5.476,major,0.0558,0.0187,9.64e-05,0.0932,0.685,123.347,4/4,unpopular
14,False,0.58,0.41,C-sharp_D-flat,-13.674,major,0.0388,0.219,0.957,0.142,0.0497,87.519,4/4,unpopular
64,False,0.77,0.654,E,-6.108,major,0.0361,0.0539,0.00047,0.0819,0.685,114.82,4/4,popular
35,False,0.435,0.909,D,-5.69,major,0.0433,0.0736,0.00147,0.961,0.591,151.722,4/4,unpopular
19,False,0.425,0.999,G,-5.566,major,0.0863,0.000189,0.587,0.399,0.553,169.988,4/4,unpopular
17,False,0.214,0.865,G-sharp_A-flat,-7.463,major,0.0654,4e-05,0.458,0.0985,0.264,83.908,4/4,unpopular
0,False,0.798,0.625,E,-6.83,major,0.13,0.383,3.33e-05,0.125,0.774,92.994,4/4,unpopular
33,False,0.481,0.254,E,-10.642,major,0.0307,0.756,0.372,0.103,0.138,105.418,4/4,unpopular
56,False,0.702,0.372,B,-12.298,major,0.0478,0.629,0.0114,0.0972,0.189,114.077,4/4,popular
60,False,0.673,0.349,E,-12.414,major,0.0368,0.608,0.0,0.38,0.609,124.451,4/4,popular
60,False,0.581,0.844,F,-6.64,minor,0.0595,0.0855,0.0,0.224,0.546,93.963,4/4,popular
34,False,0.705,0.504,D,-11.837,major,0.0314,0.426,0.0,0.341,0.849,120.275,4/4,unpopular
25,False,0.726,0.875,A,-5.957,minor,0.193,0.203,0.00151,0.568,0.523,139.955,4/4,unpopular
43,False,0.619,0.525,E,-12.653,major,0.0391,0.707,6.33e-06,0.696,0.628,121.772,4/4,unpopular
0,False,0.501,0.986,D,-3.162,minor,0.076,0.000541,2.29e-05,0.372,0.117,107.472,4/4,unpopular
30,False,0.524,0.852,B,-4.708,major,0.0298,0.0159,6.35e-06,0.112,0.635,92.748,4/4,unpopular
40,False,0.575,0.949,A,-8.242,major,0.0484,0.635,0.0,0.361,0.967,185.639,4/4,unpopular
0,False,0.55,0.883,G,-5.341,major,0.0615,0.0239,0.0,0.285,0.571,156.03,4/4,unpopular
73,False,0.699,0.467,E,-8.578,minor,0.0375,0.685,0.0,0.315,0.764,119.287,4/4,popular
21,False,0.547,0.879,A,-4.061,major,0.0314,0.0456,0.00287,0.193,0.962,132.426,4/4,unpopular
33,False,0.443,0.415,A,-8.456,major,0.0484,0.82,0.0,0.146,0.468,79.33,4/4,unpopular
41,True,0.725,0.65,A-sharp_B-flat,-7.937,minor,0.0912,0.0719,2.15e-06,0.0783,0.714,169.614,4/4,unpopular
43,False,0.276,0.576,C,-8.672,major,0.0389,0.582,0.0,0.636,0.24,139.751,4/4,unpopular
53,False,0.485,0.699,D,-6.017,major,0.0479,0.096,0.0,0.109,0.242,140.096,4/4,popular
36,False,0.489,0.898,G,-6.153,major,0.064,0.0153,0.000535,0.154,0.831,184.979,4/4,unpopular
22,False,0.756,0.536,D-sharp_E-flat,-13.248,minor,0.0891,0.0529,0.000465,0.105,0.846,120.189,4/4,unpopular
2,False,0.409,0.946,D,-2.878,major,0.0551,0.235,3.45e-05,0.353,0.707,147.094,4/4,unpopular
33,False,0.386,0.749,D,-6.734,major,0.115,1.92e-05,6.98e-06,0.334,0.517,184.092,4/4,unpopular
19,False,0.536,0.863,G-sharp_A-flat,-3.293,major,0.0288,0.0428,4.97e-06,0.33,0.869,155.04,4/4,unpopular
32,False,0.697,0.706,E,-6.81,minor,0.0466,0.147,0.0,0.0816,0.931,127.054,4/4,unpopular
